subject,topic_id,baseline_year,year,years_elapsed,cosine_sim_to_baseline,drift_from_baseline
math,1,2000,2025,25,0.0,1.0
math,2,2000,2000,0,1.0,0.0
math,2,2000,2001,1,0.0,1.0
math,2,2000,2002,2,0.0,1.0
math,2,2000,2003,3,0.0,1.0
math,2,2000,2004,4,0.0,1.0
math,2,2000,2005,5,0.0,1.0
math,2,2000,2006,6,0.0,1.0
math,2,2000,2007,7,0.0,1.0
math,2,2000,2008,8,0.0,1.0
math,2,2000,2009,9,0.0,1.0
math,2,2000,2010,10,0.0,1.0
math,2,2000,2011,11,0.0,1.0
math,2,2000,2012,12,0.0,1.0
math,2,2000,2013,13,0.0,1.0
math,2,2000,2014,14,0.0,1.0
math,2,2000,2015,15,0.0,1.0
math,2,2000,2016,16,0.0,1.0
math,2,2000,2017,17,0.0,1.0
math,2,2000,2018,18,0.0,1.0
math,2,2000,2019,19,0.0,1.0
math,2,2000,2020,20,0.0,1.0
math,2,2000,2021,21,0.0,1.0
math,2,2000,2022,22,0.0,1.0
math,2,2000,2023,23,0.0,1.0
math,2,2000,2024,24,0.0,1.0
math,2,2000,2025,25,0.0,1.0
math,3,2000,2000,0,1.0,0.0
math,3,2000,2001,1,0.105409,0.894591
math,3,2000,2002,2,0.0,1.0
math,3,2000,2003,3,0.0,1.0
math,3,2000,2004,4,0.0,1.0
math,3,2000,2005,5,0.0,1.0
math,3,2000,2006,6,0.105409,0.894591
math,3,2000,2007,7,0.0,1.0
math,3,2000,2008,8,0.0,1.0
math,3,2000,2009,9,0.0,1.0
math,3,2000,2010,10,0.0,1.0
math,3,2000,2011,11,0.0,1.0
math,3,2000,2012,12,0.0,1.0
math,3,2000,2013,13,0.0,1.0
math,3,2000,2014,14,0.0,1.0
math,3,2000,2015,15,0.0,1.0
math,3,2000,2016,16,0.105409,0.894591
math,3,2000,2017,17,0.0,1.0
math,3,2000,2018,18,0.0,1.0
math,3,2000,2019,19,0.0,1.0
math,3,2000,2020,20,0.0,1.0
math,3,2000,2021,21,0.0,1.0
math,3,2000,2022,22,0.0,1.0
math,3,2000,2023,23,0.0,1.0
math,3,2000,2024,24,0.0,1.0
math,3,2000,2025,25,0.0,1.0
math,4,2000,2000,0,1.0,0.0
math,4,2000,2001,1,0.6,0.4
math,4,2000,2002,2,0.5,0.5
math,4,2000,2003,3,0.4,0.6
math,4,2000,2004,4,0.6,0.4
math,4,2000,2005,5,0.7,0.3
math,4,2000,2006,6,0.6,0.4
math,4,2000,2007,7,0.6,0.4
math,4,2000,2008,8,0.7,0.3
math,4,2000,2009,9,0.5,0.5
math,4,2000,2010,10,0.6,0.4
math,4,2000,2011,11,0.6,0.4
math,4,2000,2012,12,0.6,0.4
math,4,2000,2013,13,0.6,0.4
math,4,2000,2014,14,0.6,0.4
math,4,2000,2015,15,0.6,0.4
math,4,2000,2016,16,0.6,0.4
math,4,2000,2017,17,0.6,0.4
math,4,2000,2018,18,0.6,0.4
math,4,2000,2019,19,0.5,0.5
math,4,2000,2020,20,0.5,0.5
math,4,2000,2021,21,0.6,0.4
math,4,2000,2022,22,0.6,0.4
math,4,2000,2023,23,0.6,0.4
math,4,2000,2024,24,0.6,0.4
math,4,2000,2025,25,0.6,0.4
math,5,2000,2000,0,1.0,0.0
math,5,2000,2001,1,0.1,0.9
math,5,2000,2002,2,0.1,0.9
math,5,2000,2004,4,0.0,1.0
math,5,2000,2005,5,0.3,0.7
math,5,2000,2007,7,0.2,0.8
math,5,2000,2008,8,0.2,0.8
math,5,2000,2010,10,0.2,0.8
math,5,2000,2011,11,0.2,0.8
math,5,2000,2013,13,0.2,0.8
math,5,2000,2016,16,0.0,1.0
math,5,2000,2017,17,0.2,0.8
math,5,2000,2018,18,0.1,0.9
math,5,2000,2019,19,0.1,0.9
math,5,2000,2020,20,0.0,1.0
math,5,2000,2021,21,0.1,0.9
math,5,2000,2022,22,0.2,0.8
math,5,2000,2023,23,0.1,0.9
math,5,2000,2024,24,0.1,0.9
math,5,2000,2025,25,0.1,0.9
math,6,2000,2000,0,1.0,0.0
math,6,2000,2001,1,0.2,0.8
math,6,2000,2002,2,0.4,0.6
math,6,2000,2003,3,0.4,0.6
math,6,2000,2004,4,0.5,0.5
math,6,2000,2005,5,0.5,0.5
math,6,2000,2006,6,0.4,0.6
math,6,2000,2007,7,0.5,0.5
math,6,2000,2008,8,0.5,0.5
math,6,2000,2009,9,0.5,0.5
math,6,2000,2010,10,0.5,0.5
math,6,2000,2011,11,0.5,0.5
math,6,2000,2012,12,0.5,0.5
math,6,2000,2013,13,0.5,0.5
math,6,2000,2014,14,0.5,0.5
math,6,2000,2015,15,0.5,0.5
math,6,2000,2016,16,0.4,0.6
math,6,2000,2017,17,0.4,0.6
math,6,2000,2018,18,0.5,0.5
math,6,2000,2019,19,0.5,0.5
math,6,2000,2020,20,0.5,0.5
math,6,2000,2021,21,0.5,0.5
math,6,2000,2022,22,0.5,0.5
math,6,2000,2023,23,0.4,0.6
math,6,2000,2024,24,0.4,0.6
math,6,2000,2025,25,0.5,0.5
math,7,2000,2000,0,1.0,0.0
math,7,2000,2001,1,0.3,0.7
math,7,2000,2002,2,0.5,0.5
math,7,2000,2003,3,0.5,0.5
math,7,2000,2004,4,0.4,0.6
math,7,2000,2005,5,0.5,0.5
math,7,2000,2006,6,0.5,0.5
math,7,2000,2007,7,0.5,0.5
math,7,2000,2008,8,0.5,0.5
math,7,2000,2009,9,0.5,0.5
math,7,2000,2010,10,0.5,0.5
math,7,2000,2011,11,0.5,0.5
math,7,2000,2012,12,0.5,0.5
math,7,2000,2013,13,0.5,0.5
math,7,2000,2014,14,0.5,0.5
math,7,2000,2015,15,0.5,0.5
math,7,2000,2016,16,0.5,0.5
math,7,2000,2017,17,0.5,0.5
math,7,2000,2018,18,0.5,0.5
math,7,2000,2019,19,0.5,0.5
math,7,2000,2020,20,0.5,0.5
math,7,2000,2021,21,0.5,0.5
math,7,2000,2022,22,0.5,0.5
math,7,2000,2023,23,0.5,0.5
math,7,2000,2024,24,0.5,0.5
math,7,2000,2025,25,0.5,0.5
math,8,2000,2000,0,1.0,0.0
math,8,2000,2001,1,0.4,0.6
math,8,2000,2002,2,0.4,0.6
math,8,2000,2003,3,0.5,0.5
math,8,2000,2004,4,0.4,0.6
math,8,2000,2005,5,0.4,0.6
math,8,2000,2006,6,0.3,0.7
math,8,2000,2007,7,0.4,0.6
math,8,2000,2008,8,0.3,0.7
math,8,2000,2009,9,0.4,0.6
math,8,2000,2010,10,0.5,0.5
math,8,2000,2011,11,0.4,0.6
math,8,2000,2012,12,0.4,0.6
math,8,2000,2013,13,0.5,0.5
math,8,2000,2014,14,0.4,0.6
math,8,2000,2015,15,0.5,0.5
math,8,2000,2016,16,0.4,0.6
math,8,2000,2017,17,0.4,0.6
math,8,2000,2018,18,0.4,0.6
math,8,2000,2019,19,0.4,0.6
math,8,2000,2020,20,0.3,0.7
math,8,2000,2021,21,0.4,0.6
math,8,2000,2022,22,0.3,0.7
math,8,2000,2023,23,0.3,0.7
math,8,2000,2024,24,0.4,0.6
math,8,2000,2025,25,0.3,0.7
math,9,2000,2000,0,1.0,0.0
math,9,2000,2001,1,0.0,1.0
math,9,2000,2002,2,0.0,1.0
math,9,2000,2003,3,0.0,1.0
math,9,2000,2004,4,0.0,1.0
math,9,2000,2005,5,0.0,1.0
math,9,2000,2006,6,0.0,1.0
math,9,2000,2007,7,0.1,0.9
math,9,2000,2008,8,0.0,1.0
math,9,2000,2009,9,0.0,1.0
math,9,2000,2010,10,0.0,1.0
math,9,2000,2011,11,0.1,0.9
math,9,2000,2012,12,0.0,1.0
math,9,2000,2013,13,0.0,1.0
math,9,2000,2014,14,0.0,1.0
math,9,2000,2015,15,0.1,0.9
math,9,2000,2016,16,0.0,1.0
math,9,2000,2017,17,0.0,1.0
math,9,2000,2018,18,0.0,1.0
math,9,2000,2019,19,0.0,1.0
math,9,2000,2020,20,0.0,1.0
math,9,2000,2021,21,0.0,1.0
math,9,2000,2022,22,0.0,1.0
math,9,2000,2023,23,0.0,1.0
math,9,2000,2024,24,0.0,1.0
math,9,2000,2025,25,0.0,1.0
math,10,2000,2000,0,1.0,0.0
math,10,2000,2001,1,0.0,1.0
math,10,2000,2002,2,0.0,1.0
math,10,2000,2003,3,0.0,1.0
math,10,2000,2004,4,0.0,1.0
math,10,2000,2005,5,0.0,1.0
math,10,2000,2006,6,0.0,1.0
math,10,2000,2007,7,0.0,1.0
math,10,2000,2008,8,0.0,1.0
math,10,2000,2009,9,0.0,1.0
math,10,2000,2010,10,0.0,1.0
math,10,2000,2011,11,0.0,1.0
math,10,2000,2012,12,0.0,1.0
math,10,2000,2013,13,0.0,1.0
math,10,2000,2014,14,0.0,1.0
math,10,2000,2015,15,0.0,1.0
math,10,2000,2016,16,0.0,1.0
math,10,2000,2017,17,0.0,1.0
math,10,2000,2018,18,0.0,1.0
math,10,2000,2019,19,0.0,1.0
math,10,2000,2020,20,0.0,1.0
math,10,2000,2021,21,0.0,1.0
math,10,2000,2022,22,0.0,1.0
math,10,2000,2023,23,0.0,1.0
math,10,2000,2024,24,0.0,1.0
math,10,2000,2025,25,0.0,1.0
math,11,2000,2000,0,1.0,0.0
math,11,2000,2001,1,0.1,0.9
math,11,2000,2002,2,0.1,0.9
math,11,2000,2003,3,0.1,0.9
math,11,2000,2004,4,0.0,1.0
math,11,2000,2005,5,0.1,0.9
math,11,2000,2006,6,0.0,1.0
math,11,2000,2007,7,0.1,0.9
math,11,2000,2008,8,0.1,0.9
math,11,2000,2009,9,0.1,0.9
math,11,2000,2010,10,0.1,0.9
math,11,2000,2011,11,0.0,1.0
math,11,2000,2012,12,0.0,1.0
math,11,2000,2013,13,0.0,1.0
math,11,2000,2014,14,0.0,1.0
math,11,2000,2015,15,0.0,1.0
math,11,2000,2016,16,0.0,1.0
math,11,2000,2017,17,0.0,1.0
math,11,2000,2018,18,0.0,1.0
math,11,2000,2019,19,0.0,1.0
math,11,2000,2020,20,0.0,1.0
math,11,2000,2021,21,0.0,1.0
math,11,2000,2022,22,0.0,1.0
math,11,2000,2023,23,0.0,1.0
math,11,2000,2024,24,0.0,1.0
math,11,2000,2025,25,0.0,1.0
math,12,2000,2000,0,1.0,0.0
math,12,2000,2001,1,0.5,0.5
math,12,2000,2002,2,0.6,0.4
math,12,2000,2003,3,0.5,0.5
math,12,2000,2004,4,0.6,0.4
math,12,2000,2005,5,0.6,0.4
math,12,2000,2006,6,0.5,0.5
math,12,2000,2007,7,0.4,0.6
math,12,2000,2008,8,0.7,0.3
math,12,2000,2009,9,0.6,0.4
math,12,2000,2010,10,0.5,0.5
math,12,2000,2011,11,0.5,0.5
math,12,2000,2012,12,0.6,0.4
math,12,2000,2013,13,0.7,0.3
math,12,2000,2014,14,0.5,0.5
math,12,2000,2015,15,0.6,0.4
math,12,2000,2016,16,0.5,0.5
math,12,2000,2017,17,0.6,0.4
math,12,2000,2018,18,0.6,0.4
math,12,2000,2019,19,0.5,0.5
math,12,2000,2020,20,0.6,0.4
math,12,2000,2021,21,0.6,0.4
math,12,2000,2022,22,0.7,0.3
math,12,2000,2023,23,0.6,0.4
math,12,2000,2024,24,0.5,0.5
math,12,2000,2025,25,0.5,0.5
math,13,2000,2000,0,1.0,0.0
math,13,2000,2001,1,0.0,1.0
math,13,2000,2002,2,0.0,1.0
math,13,2000,2003,3,0.0,1.0
math,13,2000,2004,4,0.0,1.0
math,13,2000,2005,5,0.0,1.0
math,13,2000,2006,6,0.0,1.0
math,13,2000,2007,7,0.0,1.0
math,13,2000,2008,8,0.0,1.0
math,13,2000,2009,9,0.0,1.0
math,13,2000,2010,10,0.0,1.0
math,13,2000,2011,11,0.0,1.0
math,13,2000,2012,12,0.0,1.0
math,13,2000,2013,13,0.0,1.0
math,13,2000,2014,14,0.0,1.0
math,13,2000,2015,15,0.0,1.0
math,13,2000,2016,16,0.0,1.0
math,13,2000,2017,17,0.0,1.0
math,13,2000,2018,18,0.0,1.0
math,13,2000,2019,19,0.0,1.0
math,13,2000,2020,20,0.0,1.0
math,13,2000,2021,21,0.0,1.0
math,13,2000,2022,22,0.0,1.0
math,13,2000,2023,23,0.0,1.0
math,13,2000,2024,24,0.0,1.0
math,13,2000,2025,25,0.0,1.0
math,14,2000,2000,0,1.0,0.0
math,14,2000,2001,1,0.3,0.7
math,14,2000,2002,2,0.2,0.8
math,14,2000,2003,3,0.2,0.8
math,14,2000,2004,4,0.2,0.8
math,14,2000,2005,5,0.3,0.7
math,14,2000,2006,6,0.4,0.6
math,14,2000,2007,7,0.2,0.8
math,14,2000,2008,8,0.3,0.7
math,14,2000,2009,9,0.2,0.8
math,14,2000,2010,10,0.3,0.7
math,14,2000,2011,11,0.3,0.7
math,14,2000,2012,12,0.2,0.8
math,14,2000,2013,13,0.2,0.8
math,14,2000,2014,14,0.2,0.8
math,14,2000,2015,15,0.3,0.7
math,14,2000,2016,16,0.3,0.7
math,14,2000,2017,17,0.2,0.8
math,14,2000,2018,18,0.3,0.7
math,14,2000,2019,19,0.3,0.7
math,14,2000,2020,20,0.3,0.7
math,14,2000,2021,21,0.3,0.7
math,14,2000,2022,22,0.2,0.8
math,14,2000,2023,23,0.2,0.8
math,14,2000,2024,24,0.3,0.7
math,14,2000,2025,25,0.2,0.8
math,15,2000,2000,0,1.0,0.0
math,15,2000,2001,1,0.4,0.6
math,15,2000,2002,2,0.4,0.6
math,15,2000,2003,3,0.5,0.5
math,15,2000,2004,4,0.4,0.6
math,15,2000,2005,5,0.5,0.5
math,15,2000,2006,6,0.3,0.7
math,15,2000,2007,7,0.4,0.6
math,15,2000,2008,8,0.4,0.6
math,15,2000,2009,9,0.4,0.6
math,15,2000,2010,10,0.4,0.6
math,15,2000,2011,11,0.3,0.7
math,15,2000,2012,12,0.5,0.5
math,15,2000,2013,13,0.4,0.6
math,15,2000,2014,14,0.4,0.6
math,15,2000,2015,15,0.4,0.6
math,15,2000,2016,16,0.4,0.6
math,15,2000,2017,17,0.4,0.6
math,15,2000,2018,18,0.6,0.4
math,15,2000,2019,19,0.4,0.6
math,15,2000,2020,20,0.5,0.5
math,15,2000,2021,21,0.4,0.6
math,15,2000,2022,22,0.4,0.6
math,15,2000,2023,23,0.4,0.6
math,15,2000,2024,24,0.5,0.5
math,15,2000,2025,25,0.4,0.6
math,16,2000,2000,0,1.0,-0.0
math,16,2000,2001,1,0.0,1.0
math,16,2000,2002,2,0.0,1.0
math,16,2000,2003,3,0.0,1.0
math,16,2000,2004,4,0.1,0.9
math,16,2000,2005,5,0.0,1.0
math,16,2000,2006,6,0.0,1.0
math,16,2000,2007,7,0.0,1.0
math,16,2000,2008,8,0.1,0.9
math,16,2000,2009,9,0.1,0.9
math,16,2000,2010,10,0.2,0.8
math,16,2000,2011,11,0.1,0.9
math,16,2000,2012,12,0.2,0.8
math,16,2000,2013,13,0.3,0.7
math,16,2000,2014,14,0.3,0.7
math,16,2000,2015,15,0.4,0.6
math,16,2000,2016,16,0.3,0.7
math,16,2000,2017,17,0.2,0.8
math,16,2000,2018,18,0.2,0.8
math,16,2000,2019,19,0.3,0.7
math,16,2000,2020,20,0.3,0.7
math,16,2000,2021,21,0.3,0.7
math,16,2000,2022,22,0.4,0.6
math,16,2000,2023,23,0.3,0.7
math,16,2000,2024,24,0.4,0.6
math,16,2000,2025,25,0.4,0.6
math,17,2000,2000,0,1.0,0.0
math,17,2000,2001,1,0.4,0.6
math,17,2000,2002,2,0.5,0.5
math,17,2000,2003,3,0.3,0.7
math,17,2000,2004,4,0.4,0.6
math,17,2000,2005,5,0.3,0.7
math,17,2000,2006,6,0.4,0.6
math,17,2000,2007,7,0.3,0.7
math,17,2000,2008,8,0.3,0.7
math,17,2000,2009,9,0.4,0.6
math,17,2000,2010,10,0.2,0.8
math,17,2000,2011,11,0.2,0.8
math,17,2000,2012,12,0.2,0.8
math,17,2000,2013,13,0.2,0.8
math,17,2000,2014,14,0.2,0.8
math,17,2000,2015,15,0.2,0.8
math,17,2000,2016,16,0.2,0.8
math,17,2000,2017,17,0.2,0.8
math,17,2000,2018,18,0.2,0.8
math,17,2000,2019,19,0.2,0.8
math,17,2000,2020,20,0.2,0.8
math,17,2000,2021,21,0.2,0.8
math,17,2000,2022,22,0.2,0.8
math,17,2000,2023,23,0.2,0.8
math,17,2000,2024,24,0.2,0.8
math,17,2000,2025,25,0.2,0.8
math,18,2000,2000,0,1.0,0.0
math,18,2000,2001,1,0.1,0.9
math,18,2000,2002,2,0.1,0.9
math,18,2000,2003,3,0.1,0.9
math,18,2000,2004,4,0.1,0.9
math,18,2000,2005,5,0.0,1.0
math,18,2000,2006,6,0.1,0.9
math,18,2000,2007,7,0.1,0.9
math,18,2000,2008,8,0.1,0.9
math,18,2000,2009,9,0.1,0.9
math,18,2000,2010,10,0.2,0.8
math,18,2000,2011,11,0.1,0.9
math,18,2000,2012,12,0.1,0.9
math,18,2000,2013,13,0.1,0.9
math,18,2000,2014,14,0.2,0.8
math,18,2000,2015,15,0.1,0.9
math,18,2000,2016,16,0.2,0.8
math,18,2000,2017,17,0.2,0.8
math,18,2000,2018,18,0.2,0.8
math,18,2000,2019,19,0.2,0.8
math,18,2000,2020,20,0.2,0.8
math,18,2000,2021,21,0.2,0.8
math,18,2000,2022,22,0.2,0.8
math,18,2000,2023,23,0.1,0.9
math,18,2000,2024,24,0.2,0.8
math,18,2000,2025,25,0.2,0.8
math,19,2000,2000,0,1.0,0.0
math,19,2000,2001,1,0.0,1.0
math,19,2000,2002,2,0.0,1.0
math,19,2000,2003,3,0.0,1.0
math,19,2000,2004,4,0.1,0.9
math,19,2000,2005,5,0.0,1.0
math,19,2000,2006,6,0.0,1.0
math,19,2000,2007,7,0.1,0.9
math,19,2000,2008,8,0.1,0.9
math,19,2000,2009,9,0.0,1.0
math,19,2000,2010,10,0.1,0.9
math,19,2000,2011,11,0.0,1.0
math,19,2000,2012,12,0.0,1.0
math,19,2000,2013,13,0.0,1.0
math,19,2000,2014,14,0.0,1.0
math,19,2000,2015,15,0.0,1.0
math,19,2000,2016,16,0.0,1.0
math,19,2000,2017,17,0.0,1.0
math,19,2000,2018,18,0.0,1.0
math,19,2000,2019,19,0.0,1.0
math,19,2000,2020,20,0.0,1.0
math,19,2000,2021,21,0.0,1.0
math,19,2000,2022,22,0.0,1.0
math,19,2000,2023,23,0.0,1.0
math,19,2000,2024,24,0.0,1.0
math,19,2000,2025,25,0.0,1.0
math,20,2000,2000,0,1.0,0.0
math,20,2000,2001,1,0.2,0.8
math,20,2000,2002,2,0.2,0.8
math,20,2000,2003,3,0.1,0.9
math,20,2000,2004,4,0.2,0.8
math,20,2000,2005,5,0.1,0.9
math,20,2000,2006,6,0.2,0.8
math,20,2000,2007,7,0.2,0.8
math,20,2000,2008,8,0.3,0.7
math,20,2000,2009,9,0.3,0.7
math,20,2000,2010,10,0.2,0.8
math,20,2000,2011,11,0.2,0.8
math,20,2000,2012,12,0.3,0.7
math,20,2000,2013,13,0.4,0.6
math,20,2000,2014,14,0.3,0.7
math,20,2000,2015,15,0.3,0.7
math,20,2000,2016,16,0.3,0.7
math,20,2000,2017,17,0.2,0.8
math,20,2000,2018,18,0.3,0.7
math,20,2000,2019,19,0.2,0.8
math,20,2000,2020,20,0.2,0.8
math,20,2000,2021,21,0.2,0.8
math,20,2000,2022,22,0.3,0.7
math,20,2000,2023,23,0.2,0.8
math,20,2000,2024,24,0.2,0.8
math,20,2000,2025,25,0.3,0.7
math,21,2000,2000,0,1.0,0.0
math,21,2000,2001,1,0.0,1.0
math,21,2000,2002,2,0.1,0.9
math,21,2000,2003,3,0.0,1.0
math,21,2000,2004,4,0.0,1.0
math,21,2000,2005,5,0.0,1.0
math,21,2000,2006,6,0.0,1.0
math,21,2000,2007,7,0.0,1.0
math,21,2000,2008,8,0.0,1.0
math,21,2000,2009,9,0.0,1.0
math,21,2000,2010,10,0.0,1.0
math,21,2000,2011,11,0.0,1.0
math,21,2000,2012,12,0.1,0.9
math,21,2000,2013,13,0.0,1.0
math,21,2000,2014,14,0.0,1.0
math,21,2000,2015,15,0.2,0.8
math,21,2000,2016,16,0.2,0.8
math,21,2000,2017,17,0.1,0.9
math,21,2000,2018,18,0.1,0.9
math,21,2000,2019,19,0.1,0.9
math,21,2000,2020,20,0.1,0.9
math,21,2000,2021,21,0.1,0.9
math,21,2000,2022,22,0.2,0.8
math,21,2000,2023,23,0.1,0.9
math,21,2000,2024,24,0.2,0.8
math,21,2000,2025,25,0.1,0.9
math,22,2000,2000,0,1.0,0.0
math,22,2000,2001,1,0.0,1.0
math,22,2000,2002,2,0.1,0.9
math,22,2000,2003,3,0.1,0.9
math,22,2000,2004,4,0.2,0.8
math,22,2000,2005,5,0.1,0.9
math,22,2000,2006,6,0.1,0.9
math,22,2000,2007,7,0.2,0.8
math,22,2000,2008,8,0.0,1.0
math,22,2000,2009,9,0.1,0.9
math,22,2000,2010,10,0.0,1.0
math,22,2000,2011,11,0.2,0.8
math,22,2000,2012,12,0.1,0.9
math,22,2000,2013,13,0.2,0.8
math,22,2000,2014,14,0.2,0.8
math,22,2000,2015,15,0.2,0.8
math,22,2000,2016,16,0.3,0.7
math,22,2000,2017,17,0.2,0.8
math,22,2000,2018,18,0.1,0.9
math,22,2000,2019,19,0.2,0.8
math,22,2000,2020,20,0.2,0.8
math,22,2000,2021,21,0.3,0.7
math,22,2000,2022,22,0.2,0.8
math,22,2000,2023,23,0.2,0.8
math,22,2000,2024,24,0.2,0.8
math,22,2000,2025,25,0.2,0.8
math,23,2001,2001,0,1.0,0.0
math,23,2001,2002,1,0.1,0.9
math,23,2001,2004,3,0.0,1.0
math,23,2001,2005,4,0.0,1.0
math,23,2001,2006,5,0.0,1.0
math,23,2001,2007,6,0.0,1.0
math,23,2001,2008,7,0.1,0.9
math,23,2001,2009,8,0.2,0.8
math,23,2001,2010,9,0.0,1.0
math,23,2001,2011,10,0.2,0.8
math,23,2001,2012,11,0.0,1.0
math,23,2001,2013,12,0.2,0.8
math,23,2001,2014,13,0.0,1.0
math,23,2001,2015,14,0.0,1.0
math,23,2001,2016,15,0.1,0.9
math,23,2001,2017,16,0.1,0.9
math,23,2001,2018,17,0.1,0.9
math,23,2001,2019,18,0.1,0.9
math,23,2001,2020,19,0.2,0.8
math,23,2001,2021,20,0.0,1.0
math,23,2001,2022,21,0.1,0.9
math,23,2001,2023,22,0.1,0.9
math,23,2001,2024,23,0.1,0.9
math,23,2001,2025,24,0.1,0.9
math,24,2000,2000,0,1.0,0.0
math,24,2000,2001,1,0.3,0.7
math,24,2000,2002,2,0.4,0.6
math,24,2000,2003,3,0.5,0.5
math,24,2000,2004,4,0.5,0.5
math,24,2000,2005,5,0.3,0.7
math,24,2000,2006,6,0.5,0.5
math,24,2000,2007,7,0.5,0.5
math,24,2000,2008,8,0.3,0.7
math,24,2000,2009,9,0.4,0.6
math,24,2000,2010,10,0.3,0.7
math,24,2000,2011,11,0.5,0.5
math,24,2000,2012,12,0.4,0.6
math,24,2000,2013,13,0.4,0.6
math,24,2000,2014,14,0.5,0.5
math,24,2000,2015,15,0.4,0.6
math,24,2000,2016,16,0.4,0.6
math,24,2000,2017,17,0.5,0.5
math,24,2000,2018,18,0.6,0.4
math,24,2000,2019,19,0.5,0.5
math,24,2000,2020,20,0.4,0.6
math,24,2000,2021,21,0.4,0.6
math,24,2000,2022,22,0.4,0.6
math,24,2000,2023,23,0.3,0.7
math,24,2000,2024,24,0.4,0.6
math,24,2000,2025,25,0.4,0.6
math,25,2000,2000,0,1.0,0.0
math,25,2000,2001,1,0.0,1.0
math,25,2000,2002,2,0.0,1.0
math,25,2000,2003,3,0.0,1.0
math,25,2000,2004,4,0.1,0.9
math,25,2000,2005,5,0.0,1.0
math,25,2000,2006,6,0.0,1.0
math,25,2000,2007,7,0.0,1.0
math,25,2000,2008,8,0.0,1.0
math,25,2000,2009,9,0.0,1.0
math,25,2000,2010,10,0.0,1.0
math,25,2000,2011,11,0.0,1.0
math,25,2000,2012,12,0.0,1.0
math,25,2000,2013,13,0.0,1.0
math,25,2000,2014,14,0.0,1.0
math,25,2000,2015,15,0.0,1.0
math,25,2000,2016,16,0.0,1.0
math,25,2000,2017,17,0.0,1.0
math,25,2000,2018,18,0.0,1.0
math,25,2000,2019,19,0.0,1.0
math,25,2000,2020,20,0.0,1.0
math,25,2000,2021,21,0.0,1.0
math,25,2000,2022,22,0.0,1.0
math,25,2000,2023,23,0.0,1.0
math,25,2000,2024,24,0.0,1.0
math,25,2000,2025,25,0.0,1.0
math,26,2001,2001,0,1.0,0.0
math,26,2001,2002,1,0.1,0.9
math,26,2001,2004,3,0.0,1.0
math,26,2001,2005,4,0.0,1.0
math,26,2001,2006,5,0.0,1.0
math,26,2001,2007,6,0.0,1.0
math,26,2001,2008,7,0.1,0.9
math,26,2001,2011,10,0.1,0.9
math,26,2001,2012,11,0.1,0.9
math,26,2001,2013,12,0.1,0.9
math,26,2001,2014,13,0.0,1.0
math,26,2001,2015,14,0.0,1.0
math,26,2001,2016,15,0.0,1.0
math,26,2001,2017,16,0.0,1.0
math,26,2001,2018,17,0.1,0.9
math,26,2001,2019,18,0.0,1.0
math,26,2001,2020,19,0.0,1.0
math,26,2001,2021,20,0.0,1.0
math,26,2001,2022,21,0.0,1.0
math,26,2001,2023,22,0.0,1.0
math,26,2001,2024,23,0.0,1.0
math,26,2001,2025,24,0.0,1.0
math,27,2001,2001,0,1.0,0.0
math,27,2001,2002,1,0.0,1.0
math,27,2001,2003,2,0.0,1.0
math,27,2001,2005,4,0.0,1.0
math,27,2001,2006,5,0.0,1.0
