subject,topic_id,first_year,last_year,n_years,cosine_sim,ttd,words_first,words_last
math,53,2000,2025,26,0.5,0.5,"surfaces, k3, surface, bbb, cubic, projective, dominable, ak, moduli, kodaira","k3, surfaces, surface, mathbb, cubic, projective, pezzo, enriques, del, rational"
math,54,2000,2025,26,0.5,0.5,"logic, goedel, propositional, logical, logics, petri, strings, titani, intuitionistic, takeuti","logic, logics, semantics, mathsf, modal, intuitionistic, propositional, logical, proof, theory"
math,55,2000,2025,26,0.3,0.7,"bf, dot, systems, homoclinic, bifurcation, 2d, euler, portrait, yoccoz, lax","bifurcation, systems, periodic, bifurcations, cycles, orbits, dot, dynamical, limit, solutions"
math,56,2001,2025,23,0.1,0.9,"algorithms, software, universal, semirings, languages, discussed, placed, implementations, emphasis, accuracy","matrix, matrices, algorithm, rank, algorithms, low, method, numerical, approximation, randomized"
math,57,2000,2025,26,0.7,0.3,"schubert, varieties, sedenions, flag, grassmannians, variety, cohomology, grassmannian, pq, assessors","schubert, varieties, flag, grassmannian, grassmannians, variety, mathbb, cohomology, mathrm, polynomials"
math,58,2000,2025,26,0.7,0.3,"moduli, curves, genus, space, mathcal, curve, compactification, tautological, equisingular, spaces","moduli, curves, mathcal, genus, mathbb, space, overline, spaces, curve, surfaces"
math,59,2000,2025,26,0.2,0.8,"polynomials, orthogonal, determinants, bertrand, matrices, gustavson, toeplitz, equidistributions, darboux, normalization","polynomials, orthogonal, zeros, polynomial, jacobi, laguerre, hermite, orthogonality, mathbb, functions"
math,60,2000,2025,26,0.3,0.7,"bkm, 1odes, reynolds, rbf, prelle, numerical, givens, integrators, drm, method","methods, kutta, numerical, runge, time, method, order, integrators, equations, schemes"
math,61,2000,2025,26,0.5,0.5,"cardinal, aleph, forcing, cardinals, kappa, beth, omega, zfc, countable, maximality","aleph, cardinal, cardinals, mathcal, mathsf, mathfrak, forcing, zfc, mathrm, model"
math,62,2000,2025,26,0.1,0.9,"submodular, grotschel, polynomial, algorithm, time, runs, schrijver, minimizing, underlying, lovasz","optimization, problem, problems, objective, algorithm, integer, programming, constraints, algorithms, mixed"
math,63,2000,2025,26,0.4,0.6,"algebras, algebra, gr, cohomology, kos, mathtt, lie, hochschild, cycop, modop","cohomology, algebras, hochschild, algebra, mathcal, homology, mathbb, category, infty, graded"
math,64,2000,2025,26,0.5,0.5,"hopf, algebras, algebra, quantum, cal, otimes, clifford, unknot, category, finite","hopf, algebras, algebra, mathcal, category, braided, categories, monoidal, drinfeld, quantum"
math,65,2000,2025,26,0.0,1.0,"belousov, quasigroup, quasigroups, neq, irreducible, functions, homogeneous, nn, solution, linear","monoids, monoid, semigroups, semigroup, mathcal, mathbb, mathscr, inverse, ss, finite"
math,66,2000,2025,26,0.8,0.2,"witten, gromov, invariants, mirror, yau, calabi, cohomology, tinybbb, genus, smallbbb","witten, invariants, mirror, mathbb, gromov, calabi, yau, genus, mathcal, cohomology"
math,67,2000,2025,26,0.5,0.5,"hodge, motivic, cohomology, motives, varieties, zeta, nonabelian, arakelov, kontsevich, hom","motives, motivic, mathbb, hodge, cohomology, varieties, adic, chow, mathrm, tate"
math,68,2000,2025,26,0.0,1.0,"paris, regressions, options, valuation, yor, variances, jeanblanc, picque, chesnay, pliska","risk, market, price, optimal, portfolio, asset, stochastic, pricing, model, financial"
math,69,2000,2025,26,0.2,0.8,"unilateral, perturbative, matrix, bezout, matrices, abstractly, coefficients, unknown, solutions, equation","matrices, matrix, times, mathbb, ij, mathcal, right, left, positive, bmatrix"
math,70,2000,2025,26,0.2,0.8,"curvature, webster, flow, tanaka, grade, harnack, thom, lagrangian, sh, gradient","curvature, flow, mean, mathbb, flows, convex, hypersurfaces, boundary, prove, time"
math,71,2000,2025,26,0.2,0.8,"codes, noi, vep, code, sw, channel, source, sv, coding, sqrt","codes, code, mathbb, hamming, decoding, linear, distance, reed, weight, mathcal"
math,72,2000,2025,26,0.2,0.8,"places, polynomials, unicite, fields, polynomes, idp, rational, extensions, splitting, ep","mathbb, polynomials, polynomial, permutation, finite, fields, field, degree, prime, mathcal"
math,73,2010,2025,16,0.6,0.4,"renewable, power, cyber, energy, scada, security, charging, control, ems, grid","power, energy, electricity, renewable, optimization, storage, grid, charging, market, control"
math,74,2001,2025,25,0.2,0.8,"proofreading, receptor, transduction, networks, mckeithan, activity, neural, chemical, kinetic, feinberg","networks, network, synchronization, systems, dynamics, reaction, oscillators, model, neural, dynamical"
math,75,2000,2025,26,0.5,0.5,"spin, model, fluctuations, uparrow, temperature, ising, ln, sqrt, energy, states","ising, model, spin, temperature, gibbs, field, random, models, phase, energy"
math,76,2000,2025,26,0.5,0.5,"nspace, bergman, operators, 0z, fredholm, spaces, operator, space, holomorphic, factorization","bergman, mathbb, operators, spaces, toeplitz, mathcal, hardy, space, composition, holomorphic"
math,77,2007,2025,17,0.1,0.9,"unemployed, labour, unemployment, neural, market, administrative, occasional, usefully, employment, segmented","neural, networks, training, learning, deep, network, relu, gradient, optimization, layer"
math,78,2000,2025,26,0.3,0.7,"nieto, barth, elliptic, modular, curves, curve, heegner, quintic, verrill, nekovar","elliptic, mathbb, curves, ell, selmer, curve, ee, isogeny, pp, prime"
math,79,2000,2025,24,0.3,0.7,"game, player, blackjack, fate, policies, deviation, games, sitting, cards, playing","games, game, nash, player, equilibrium, mean, equilibria, players, field, agents"
math,80,2000,2025,26,0.2,0.8,"dilaton, star, boson, fermion, stars, massive, canm, gravity, hole, black","spacetime, einstein, spacetimes, black, kerr, cosmological, equations, null, hole, horizon"
math,81,2000,2025,25,0.1,0.9,"min, piecewise, max, linear, represented, components, polynomial, representation, shown, functions","optimization, semidefinite, programming, convex, sdp, problem, relaxations, problems, relaxation, polynomial"
math,82,2000,2025,25,0.2,0.8,"homogenization, oscillating, penalty, functionals, films, vibroimpact, anelastic, elastic, strain, plastic","elastic, energy, strain, fracture, crack, model, elasticity, stress, materials, material"
math,83,2000,2025,26,0.3,0.7,"diffraction, sequences, visible, references, set, integers, speculation, inradius, delone, sets","mathbb, sets, set, sum, frac, integers, subset, aa, ldots, mathcal"
math,84,2000,2025,26,0.6,0.4,"zeta, balazard, saias, riemann, function, arakelov, hypothesis, log, continued, functions","zeta, riemann, zeros, function, hypothesis, log, frac, functions, dirichlet, ll"
math,85,2000,2025,26,0.6,0.4,"hypergeometric, summation, tricomplex, series, functions, psi, integrals, asian, integral, function","hypergeometric, series, functions, ramanujan, integrals, function, frac, integral, identities, left"
math,86,2000,2025,26,0.1,0.9,"linearization, brjuno, germs, ultradifferentiable, rational, monodromy, germ, complex, analytic, koiran","julia, mathbb, maps, mathcal, set, rational, polynomials, polynomial, fatou, map"
math,87,2000,2025,26,0.1,0.9,"avalanche, characteristics, functions, monic, sung, nonlinearity, inequality, son, balanced, ec","functions, mathbb, mathcal, harmonic, function, univalent, infty, analytic, frac, bohr"
math,88,2000,2025,24,0.1,0.9,"anfer, gustavson, restoration, calibration, uwano2000, discontinuity, birkhoff, normalization, inverse, bertrand","image, regularization, reconstruction, imaging, inverse, data, images, method, problems, tomography"
math,89,2001,2025,19,0.0,1.0,"platform, worker, condor, master, algorithms, stage, opportunistic, grid, programming, mw","distributed, optimization, communication, decentralized, gradient, federated, algorithm, learning, agents, convergence"
math,90,2000,2025,26,0.6,0.4,"group, mapping, groups, surface, genus, tuples, class, ergodically, monodromy, fuchsian","group, groups, mapping, surface, surfaces, mathbb, mathcal, class, mathrm, genus"
math,91,2000,2025,26,0.2,0.8,"percolation, lace, critical, walks, avoiding, oded, inductive, recursion, hollander, greg","percolation, random, passage, mathbb, critical, model, cluster, graph, probability, process"
math,92,2000,2025,19,0.2,0.8,"preference, combat, lefebvre, janus, external, learning, mapping, policy, subject, internal","learning, policy, reinforcement, decision, rl, control, optimization, optimal, reward, policies"
math,93,2006,2025,20,0.0,1.0,"sgss, tour, schedule, shop, salesman, job, priority, asymmetric, dominance, jonker","traffic, vehicle, demand, routing, problem, network, planning, vehicles, optimization, model"
math,94,2000,2025,26,0.4,0.6,"hecke, algebras, algebra, drinfel, associative, cohomology, character, semi, plancherel, groups","hecke, algebras, algebra, lusztig, group, groups, affine, mathcal, modules, mathbb"
math,95,2001,2025,24,0.3,0.7,"process, branching, gamma, extinction, time, dies, finite, sandpile, die, lattice","branching, process, processes, random, galton, time, particle, brownian, particles, watson"
math,96,2000,2025,26,0.5,0.5,"toric, varieties, fans, cohomology, variety, fan, algebraic, intersection, projective, equivariant","toric, varieties, variety, projective, torus, bundles, mathbb, fano, equivariant, smooth"
math,97,2000,2025,26,0.3,0.7,"quantum, poly, locality, information, measurement, deformed, states, distinguishability, state, gradients","quantum, optimization, qubit, state, algorithm, classical, algorithms, problem, states, entanglement"
math,98,2000,2025,26,0.1,0.9,"hyers, ulam, convex, ge2b, approximately, ge1n, extremal, constants, ge1, best","inequalities, inequality, convex, functions, frac, log, concave, minkowski, hadamard, mean"
math,99,2003,2025,23,0.2,0.8,"fractional, nonlinear, equations, regularization, delta, dinger, schr, colombeau, integral, parabolic","fractional, equations, solutions, equation, caputo, problem, derivative, differential, time, solution"
math,100,2001,2025,23,0.1,0.9,"completion, bljw, problems, matrix, block, groebner, seven, inverse, blocks, noncommutative","preconditioner, preconditioning, method, preconditioners, preconditioned, matrix, solvers, gmres, krylov, methods"
math,101,2000,2025,26,0.6,0.4,"dirac, operators, index, operator, sb, manifolds, equivariant, pseudodifferential, pss, manifold","index, dirac, operators, manifolds, operator, compact, equivariant, formula, eta, spectral"
math,102,2003,2025,22,0.4,0.6,"discrete, control, time, optimal, motion, integrals, asserting, pontryagin, noether, problems","control, stochastic, optimal, problem, problems, time, equation, equations, horizon, bellman"
math,103,2000,2025,26,0.6,0.4,"quantum, groups, group, compact, algebra, algebras, raq, representations, locally, hbar","quantum, groups, group, mathcal, algebras, mathbb, compact, algebra, unitary, imath"
math,104,2002,2025,22,0.1,0.9,"maxent, axiomatic, axiomatizations, entropy, complementarity, ml, shannon, maximum, matrix, observable","sparse, recovery, signal, ell, sensing, sparsity, algorithm, compressed, matrix, signals"
math,105,2000,2025,26,0.4,0.6,"transitive, imbeddings, pg, graphs, unlabeled, graph, transtively, cap, automorphism, imbedding","graphs, transitive, graph, cayley, vertex, automorphism, group, groups, gg, arc"
math,106,2000,2025,26,0.3,0.7,"abel, odes, lie, equations, differential, groups, integrable, appell, routines, classes","equations, differential, symmetries, equation, lie, symmetry, solutions, systems, nonlinear, group"
math,107,2001,2025,25,0.4,0.6,"fpt, hurst, fractal, fractional, diffusion, brownian, anomalous, stochastic, distribution, passage","fractional, brownian, motion, hurst, stochastic, processes, process, time, driven, noise"
math,108,2002,2025,24,0.3,0.7,"bayesian, separation, probable, sejnowski, information, prior, source, decorrelated, incorporate, bayes","bayesian, posterior, bayes, inference, prior, model, priors, frequentist, models, data"
math,109,2000,2025,26,0.1,0.9,"whitehead, cobar, iterated, loop, homology, 1z, 2z, novikov, ring, sergeraert","mathbb, spectra, homology, mathrm, cohomology, equivariant, homotopy, spectrum, theory, groups"
math,110,2000,2025,25,0.3,0.7,"integral, boundary, quadrature, corner, corners, equation, discretised, methods, singularities, solution","scattering, boundary, method, helmholtz, wave, numerical, equation, domain, integral, time"
math,111,2000,2025,25,0.2,0.8,"exhaustion, diffracted, aperture, provided, method, integrate, formula, waves, functions, velocity","quadrature, error, approximation, numerical, interpolation, functions, method, function, accuracy, polynomial"
math,112,2002,2025,23,0.1,0.9,"embedding, diffusions, maximises, perkins, minimises, target, optimal, tb, skorokhod, ph","transport, optimal, wasserstein, problem, cost, ot, sinkhorn, measures, entropic, kantorovich"
math,113,2000,2025,26,0.5,0.5,"partitions, rogers, ramanujan, identities, partition, modmod, equiv, pm, parts, andrews","partitions, partition, parts, congruences, andrews, overpartitions, geq, ramanujan, number, function"
math,114,2000,2025,26,0.4,0.6,"peg, player, solitaire, game, duotaire, games, ravikumar, whichever, positions, nim","game, games, player, players, winning, graph, breaker, wins, maker, nim"
math,115,2002,2025,24,0.1,0.9,"queues, colliding, processes, matrices, random, connecting, non, survey, recent, results","queue, service, server, queueing, queues, customers, servers, traffic, time, policy"
math,116,2000,2025,21,0.2,0.8,"disease, infective, infectives, dissimilar, sis, epidemiological, proportions, governs, individuals, model","epidemic, disease, infected, model, infection, susceptible, population, covid, sir, vaccination"
math,117,2000,2025,26,0.4,0.6,"identities, burge, numbers, simplex, over2, takeuchi, stirling, polynomials, borwein, 2as","stirling, numbers, polynomials, bernoulli, identities, binomial, bell, generating, eulerian, kind"
math,118,2000,2025,25,0.1,0.9,"sigular, hyperbolic, rarefaction, semidiscrete, limits, straight, note, solution, controllability, conservation","controllability, control, systems, equation, boundary, equations, null, time, observability, optimal"
math,119,2002,2025,23,0.3,0.7,"sidon, gn, subset, bounds, mathcal, upper, measure, sets, magnitude, set","mathcal, binom, intersecting, mathbb, leq, cap, ldots, set, sets, subseteq"
math,120,2000,2025,24,0.2,0.8,"boltzmann, configurational, paneitz, equation, bbs, mechanics, pde, bbr, conformal, statistical","boltzmann, equation, collision, kinetic, solutions, time, cutoff, equations, maxwellian, gas"
math,121,2000,2025,24,0.3,0.7,"quasigeostrophic, mound, water, baroclinic, drainage, waves, retention, wave, capillary, boundary","waves, water, wave, solitary, shallow, equations, boussinesq, gravity, equation, solutions"
math,122,2002,2025,24,0.5,0.5,"hypergraph, 2k, rc, hypergraphs, rr, sidorenko, tur, kk, turan, uniform","hypergraph, hypergraphs, mathcal, uniform, ex, ell, vertices, tur, graph, rr"
math,123,2000,2025,25,0.3,0.7,"lattices, semilattices, lattice, modular, distributive, modularity, blass, left, sagan, factorization","lattices, lattice, distributive, residuated, mathbb, mathsf, elements, semidistributive, mathcal, finite"
math,124,2001,2025,22,0.1,0.9,"snp, machine, nucleotide, polymorphism, rudimentary, svm, classifier, clinical, support, preliminary","learning, data, training, machine, classification, regression, risk, loss, prediction, performance"
math,125,2000,2025,26,0.4,0.6,"continued, fractions, fraction, integer, specializable, sequences, bifurcating, compass, roots, numbers","continued, fractions, fraction, numbers, frac, mathbb, irrational, rational, sqrt, left"
math,126,2001,2025,23,0.2,0.8,"liouvillian, lfoodes, prelle, tackle, procedure, singer, integrating, differential, equations, solution","fractional, numerical, method, time, diffusion, equations, order, equation, scheme, differential"
math,127,2001,2025,25,0.2,0.8,"mathematics, tolstoy, intellectual, idempotent, war, views, mathematical, waging, peace, analysis","mathematics, mathematical, students, education, teaching, research, learning, mathematicians, student, reasoning"
math,128,2000,2025,26,0.3,0.7,"matroids, lagrangian, matroid, peel, oriented, peeling, axiomatisation, maps, symplectic, stratifications","matroids, matroid, tutte, mathcal, rank, polynomial, oriented, positroids, positroid, minor"
math,129,2000,2025,25,0.3,0.7,"measurements, incident, acoustic, scatterers, inverse, wave, field, inaccessible, guess, half","inverse, imaging, tomography, reconstruction, problem, source, data, method, measurements, wave"
math,130,2003,2025,21,0.3,0.7,"aerotaxis, chemotaxis, endothelial, methylation, model, oxygen, morphological, biochemical, growth, guidance","model, diffusion, tumor, cell, chemotaxis, reaction, cells, dynamics, growth, models"
math,131,2000,2025,26,0.3,0.7,"subanalytic, fields, valuation, affinoid, invitation, local, field, buildings, flattening, higher","fields, valuation, field, henselian, definable, mathbb, rings, ring, valuations, valued"
math,132,2000,2025,26,0.1,0.9,"tauberian, fourier, yau, li, berezin, estimate, version, refined, laplacian, dirichlet","fourier, mathbb, functions, series, infty, sum, convergence, function, widehat, varphi"
math,133,2000,2025,26,0.1,0.9,"maxent, probability, inference, rules, probabilistic, jaynes, monotony, pmf, wallis, assessments","probability, random, theory, randomness, conditional, measure, contextuality, quantum, information, distributions"
math,134,2001,2025,23,0.1,0.9,"distributions, test, b2, functions, rxr, boole, binary, define, introductory, differentiability","test, testing, tests, sample, statistic, distribution, statistics, data, hypothesis, goodness"
math,135,2000,2025,26,0.4,0.6,"doniach, vortex, lawrence, superconducting, euler, energy, equations, vortices, cascade, nucleated","vortex, vorticity, euler, equations, vortices, solutions, incompressible, flows, equation, flow"
math,136,2001,2025,25,0.2,0.8,"quasisymmetrically, homeomorphic, sphere, metric, heinonen, semmes, spheres, hopf, quasisymmetric, harmonic","mathbb, mappings, quasiconformal, metric, distortion, quasisymmetric, maps, conformal, boundary, varepsilon"
math,137,2000,2025,26,0.6,0.4,"braid, group, groups, representations, krammer, artin, representation, braided, formanek, nb","braid, groups, group, braids, mathbb, burau, artin, virtual, representations, representation"
math,138,2002,2025,20,0.0,1.0,"valuations, minkowski, galaxy, galaxies, rosenfeld, morphology, patterns, descriptors, spatial, spiral","persistent, persistence, topological, homology, data, tda, analysis, topology, mapper, learning"
math,139,2000,2025,25,0.0,1.0,"stock, price, modelling, process, estimating, sample, modifies, roughness, levy, increments","change, time, detection, series, data, test, estimator, processes, estimation, testing"
math,140,2002,2025,24,0.2,0.8,"discrepancy, dilates, lattice, convex, mean, square, bodies, body, estimates, points","random, convex, mathbb, frac, ldots, mathbf, probability, distribution, points, poisson"
math,141,2000,2025,23,0.0,1.0,"geostrophic, motions, oscillating, quasi, forcing, rapidly, averaging, principle, attractor, estimate","predator, prey, species, population, model, dynamics, bifurcation, competition, extinction, allee"
math,142,2000,2025,26,0.7,0.3,"quantum, baxter, bethe, gl, yang, algebra, matrix, equation, quantization, sl","quantum, mathfrak, gl, bethe, sl, spin, matrix, baxter, algebra, model"
